date,key,label,ind,occ,unocc,cap,cap_funding,rate,col_type,indent,is_total
2025-02-09,temp_resp,24-Hour Temporary Response Sites,65,65,0,65,65,100.0,bed,0,False
2025-02-09,hotels,Hotels,2013,1646,19,1665,1675,98.9,room,0,False
2025-02-09,iso,Isolation/Recovery Programs Combined Total,2,2,0,2,14,100.0,room,0,False
2025-02-08,all_shelter,"All Shelter Programs, Total",9825,,,,,,summary,0,True
2025-02-08,room_based,"Shelter Programs, Room-Based, Total",2958,,,,,,summary,1,True
2025-02-08,singles_sector,"Singles Sector Programs, Total",6865,,,,,,summary,1,True
2025-02-08,singles_shelter,"  Shelter Programs, Singles, Total",4016,4016,89,4105,4194,97.8,summary,2,False
2025-02-08,allied_summ,"  Allied Services, Total",766,766,31,797,798,96.1,summary,2,False
2025-02-08,temp_summ,"  Temporary Programs, Total",2083,,,,,,summary,2,False
2025-02-08,iso_summ,Temporary Isolation/Recovery Programs,2,2,0,2,14,100.0,summary,1,False
2025-02-08,fam_total,"Family Sector, Total",2392,715,7,722,756,99.0,room,0,True
2025-02-08,fam_emerg,"Families, Emergency Shelter Programs",620,194,0,194,206,100.0,room,1,False
2025-02-08,fam_trans_r,"Families, Transitional Shelter Programs",342,118,4,122,119,96.7,room,1,False
2025-02-08,fam_hotel,"Families, Motel/Hotel Programs",1430,403,3,406,431,99.3,room,1,False
2025-02-08,sng_hotel,"Single Sector Motel/Hotel, Total",566,284,0,284,298,100.0,room,0,True
2025-02-08,singles_total,"Singles Sectors, Total",4016,4016,89,4105,4194,97.8,bed,0,True
2025-02-08,emerg_total,"Emergency Shelter Programs, Total",3306,3306,58,3364,3437,98.3,bed,1,True
2025-02-08,mix_emerg,"Mixed Adult, Emergency",602,602,20,622,655,96.8,bed,2,False
2025-02-08,men_emerg,"Men, Emergency",1626,1626,29,1655,1679,98.2,bed,2,False
2025-02-08,wom_emerg,"Women, Emergency",683,683,0,683,696,100.0,bed,2,False
2025-02-08,yth_emerg,"Youth, Emergency",395,395,9,404,407,97.8,bed,2,False
2025-02-08,trans_total,"Transitional Shelter Programs, Total",710,710,31,741,757,95.8,bed,1,True
2025-02-08,mix_trans,"Mixed Adult, Transitional",140,140,4,144,144,97.2,bed,2,False
2025-02-08,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2025-02-08,men_trans,"Men, Transitional",204,204,13,217,217,94.0,bed,2,False
2025-02-08,wom_trans,"Women, Transitional",116,116,1,117,117,99.1,bed,2,False
2025-02-08,yth_trans,"Youth, Transitional",250,250,13,263,279,95.1,bed,2,False
2025-02-08,allied_total,"Allied Services, Total",766,766,31,797,798,96.1,bed,0,True
2025-02-08,respites,24-Hour Respites,703,703,26,729,730,96.4,bed,1,False
2025-02-08,dropin,24-Hour Women's Drop-ins,63,63,5,68,68,92.6,bed,1,False
2025-02-08,temp_resp,24-Hour Temporary Response Sites,65,65,0,65,65,100.0,bed,0,False
2025-02-08,hotels,Hotels,2018,1648,20,1668,1675,98.8,room,0,False
2025-02-08,iso,Isolation/Recovery Programs Combined Total,2,2,0,2,14,100.0,room,0,False
2025-02-07,all_shelter,"All Shelter Programs, Total",9826,,,,,,summary,0,True
2025-02-07,room_based,"Shelter Programs, Room-Based, Total",2955,,,,,,summary,1,True
2025-02-07,singles_sector,"Singles Sector Programs, Total",6870,,,,,,summary,1,True
2025-02-07,singles_shelter,"  Shelter Programs, Singles, Total",4017,4017,91,4108,4194,97.8,summary,2,False
2025-02-07,allied_summ,"  Allied Services, Total",770,770,27,797,798,96.6,summary,2,False
2025-02-07,temp_summ,"  Temporary Programs, Total",2083,,,,,,summary,2,False
2025-02-07,iso_summ,Temporary Isolation/Recovery Programs,1,1,0,1,14,100.0,summary,1,False
2025-02-07,fam_total,"Family Sector, Total",2386,713,9,722,756,98.8,room,0,True
2025-02-07,fam_emerg,"Families, Emergency Shelter Programs",620,194,1,195,206,99.5,room,1,False
2025-02-07,fam_trans_r,"Families, Transitional Shelter Programs",337,116,6,122,119,95.1,room,1,False
2025-02-07,fam_hotel,"Families, Motel/Hotel Programs",1429,403,2,405,431,99.5,room,1,False
2025-02-07,sng_hotel,"Single Sector Motel/Hotel, Total",569,283,0,283,298,100.0,room,0,True
2025-02-07,singles_total,"Singles Sectors, Total",4017,4017,91,4108,4194,97.8,bed,0,True
2025-02-07,emerg_total,"Emergency Shelter Programs, Total",3307,3307,60,3367,3437,98.2,bed,1,True
2025-02-07,mix_emerg,"Mixed Adult, Emergency",599,599,23,622,655,96.3,bed,2,False
2025-02-07,men_emerg,"Men, Emergency",1630,1630,25,1655,1679,98.5,bed,2,False
2025-02-07,wom_emerg,"Women, Emergency",683,683,3,686,696,99.6,bed,2,False
2025-02-07,yth_emerg,"Youth, Emergency",395,395,9,404,407,97.8,bed,2,False
2025-02-07,trans_total,"Transitional Shelter Programs, Total",710,710,31,741,757,95.8,bed,1,True
2025-02-07,mix_trans,"Mixed Adult, Transitional",140,140,4,144,144,97.2,bed,2,False
2025-02-07,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2025-02-07,men_trans,"Men, Transitional",204,204,13,217,217,94.0,bed,2,False
2025-02-07,wom_trans,"Women, Transitional",116,116,1,117,117,99.1,bed,2,False
2025-02-07,yth_trans,"Youth, Transitional",250,250,13,263,279,95.1,bed,2,False
2025-02-07,allied_total,"Allied Services, Total",770,770,27,797,798,96.6,bed,0,True
2025-02-07,respites,24-Hour Respites,708,708,21,729,730,97.1,bed,1,False
2025-02-07,dropin,24-Hour Women's Drop-ins,62,62,6,68,68,91.2,bed,1,False
2025-02-07,temp_resp,24-Hour Temporary Response Sites,65,65,0,65,65,100.0,bed,0,False
2025-02-07,hotels,Hotels,2018,1648,20,1668,1675,98.8,room,0,False
2025-02-07,iso,Isolation/Recovery Programs Combined Total,1,1,0,1,14,100.0,room,0,False
2025-02-06,all_shelter,"All Shelter Programs, Total",9839,,,,,,summary,0,True
2025-02-06,room_based,"Shelter Programs, Room-Based, Total",2965,,,,,,summary,1,True
2025-02-06,singles_sector,"Singles Sector Programs, Total",6873,,,,,,summary,1,True
2025-02-06,singles_shelter,"  Shelter Programs, Singles, Total",4023,4023,80,4103,4190,98.1,summary,2,False
2025-02-06,allied_summ,"  Allied Services, Total",770,770,27,797,798,96.6,summary,2,False
2025-02-06,temp_summ,"  Temporary Programs, Total",2080,,,,,,summary,2,False
2025-02-06,iso_summ,Temporary Isolation/Recovery Programs,1,1,0,1,14,100.0,summary,1,False
2025-02-06,fam_total,"Family Sector, Total",2397,716,9,725,756,98.8,room,0,True
2025-02-06,fam_emerg,"Families, Emergency Shelter Programs",625,195,0,195,206,100.0,room,1,False
2025-02-06,fam_trans_r,"Families, Transitional Shelter Programs",336,115,7,122,119,94.3,room,1,False
2025-02-06,fam_hotel,"Families, Motel/Hotel Programs",1436,406,2,408,431,99.5,room,1,False
2025-02-06,sng_hotel,"Single Sector Motel/Hotel, Total",568,285,0,285,298,100.0,room,0,True
2025-02-06,singles_total,"Singles Sectors, Total",4023,4023,80,4103,4190,98.1,bed,0,True
2025-02-06,emerg_total,"Emergency Shelter Programs, Total",3320,3320,43,3363,3433,98.7,bed,1,True
2025-02-06,mix_emerg,"Mixed Adult, Emergency",611,611,10,621,655,98.4,bed,2,False
2025-02-06,men_emerg,"Men, Emergency",1630,1630,26,1656,1679,98.4,bed,2,False
2025-02-06,wom_emerg,"Women, Emergency",682,682,0,682,692,100.0,bed,2,False
2025-02-06,yth_emerg,"Youth, Emergency",397,397,7,404,407,98.3,bed,2,False
2025-02-06,trans_total,"Transitional Shelter Programs, Total",703,703,37,740,757,95.0,bed,1,True
2025-02-06,mix_trans,"Mixed Adult, Transitional",140,140,4,144,144,97.2,bed,2,False
2025-02-06,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2025-02-06,men_trans,"Men, Transitional",200,200,17,217,217,92.2,bed,2,False
2025-02-06,wom_trans,"Women, Transitional",116,116,1,117,117,99.1,bed,2,False
2025-02-06,yth_trans,"Youth, Transitional",247,247,15,262,279,94.3,bed,2,False
2025-02-06,allied_total,"Allied Services, Total",770,770,27,797,798,96.6,bed,0,True
2025-02-06,respites,24-Hour Respites,706,706,23,729,730,96.8,bed,1,False
2025-02-06,dropin,24-Hour Women's Drop-ins,64,64,4,68,68,94.1,bed,1,False
2025-02-06,temp_resp,24-Hour Temporary Response Sites,65,65,0,65,65,100.0,bed,0,False
2025-02-06,hotels,Hotels,2015,1649,21,1670,1675,98.7,room,0,False
2025-02-06,iso,Isolation/Recovery Programs Combined Total,1,1,0,1,14,100.0,room,0,False
2025-02-05,all_shelter,"All Shelter Programs, Total",9818,,,,,,summary,0,True
2025-02-05,room_based,"Shelter Programs, Room-Based, Total",2955,,,,,,summary,1,True
2025-02-05,singles_sector,"Singles Sector Programs, Total",6861,,,,,,summary,1,True
2025-02-05,singles_shelter,"  Shelter Programs, Singles, Total",4013,4013,92,4105,4194,97.8,summary,2,False
2025-02-05,allied_summ,"  Allied Services, Total",768,768,28,796,798,96.5,summary,2,False
2025-02-05,temp_summ,"  Temporary Programs, Total",2080,,,,,,summary,2,False
2025-02-05,iso_summ,Temporary Isolation/Recovery Programs,2,2,0,2,14,100.0,summary,1,False
2025-02-05,fam_total,"Family Sector, Total",2389,713,12,725,756,98.3,room,0,True
2025-02-05,fam_emerg,"Families, Emergency Shelter Programs",622,193,2,195,206,99.0,room,1,False
2025-02-05,fam_trans_r,"Families, Transitional Shelter Programs",336,115,7,122,119,94.3,room,1,False
2025-02-05,fam_hotel,"Families, Motel/Hotel Programs",1431,405,3,408,431,99.3,room,1,False
2025-02-05,sng_hotel,"Single Sector Motel/Hotel, Total",566,286,1,287,298,99.7,room,0,True
2025-02-05,singles_total,"Singles Sectors, Total",4013,4013,92,4105,4194,97.8,bed,0,True
2025-02-05,emerg_total,"Emergency Shelter Programs, Total",3312,3312,54,3366,3437,98.4,bed,1,True
2025-02-05,mix_emerg,"Mixed Adult, Emergency",605,605,18,623,655,97.1,bed,2,False
2025-02-05,men_emerg,"Men, Emergency",1631,1631,25,1656,1679,98.5,bed,2,False
2025-02-05,wom_emerg,"Women, Emergency",683,683,1,684,696,99.9,bed,2,False
2025-02-05,yth_emerg,"Youth, Emergency",393,393,10,403,407,97.5,bed,2,False
2025-02-05,trans_total,"Transitional Shelter Programs, Total",701,701,38,739,757,94.9,bed,1,True
2025-02-05,mix_trans,"Mixed Adult, Transitional",135,135,9,144,144,93.8,bed,2,False
2025-02-05,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2025-02-05,men_trans,"Men, Transitional",205,205,12,217,217,94.5,bed,2,False
2025-02-05,wom_trans,"Women, Transitional",116,116,1,117,117,99.1,bed,2,False
2025-02-05,yth_trans,"Youth, Transitional",245,245,16,261,279,93.9,bed,2,False
2025-02-05,allied_total,"Allied Services, Total",768,768,28,796,798,96.5,bed,0,True
2025-02-05,respites,24-Hour Respites,707,707,21,728,730,97.1,bed,1,False
2025-02-05,dropin,24-Hour Women's Drop-ins,61,61,7,68,68,89.7,bed,1,False
2025-02-05,temp_resp,24-Hour Temporary Response Sites,65,65,0,65,65,100.0,bed,0,False
2025-02-05,hotels,Hotels,2015,1648,20,1668,1673,98.8,room,0,False
2025-02-05,iso,Isolation/Recovery Programs Combined Total,2,2,0,2,14,100.0,room,0,False
2025-02-04,all_shelter,"All Shelter Programs, Total",9840,,,,,,summary,0,True
2025-02-04,room_based,"Shelter Programs, Room-Based, Total",2974,,,,,,summary,1,True
2025-02-04,singles_sector,"Singles Sector Programs, Total",6864,,,,,,summary,1,True
2025-02-04,singles_shelter,"  Shelter Programs, Singles, Total",4015,4015,87,4102,4190,97.9,summary,2,False
2025-02-04,allied_summ,"  Allied Services, Total",767,767,30,797,798,96.2,summary,2,False
2025-02-04,temp_summ,"  Temporary Programs, Total",2082,,,,,,summary,2,False
2025-02-04,iso_summ,Temporary Isolation/Recovery Programs,2,2,0,2,14,100.0,summary,1,False
2025-02-04,fam_total,"Family Sector, Total",2403,716,16,732,756,97.8,room,0,True
2025-02-04,fam_emerg,"Families, Emergency Shelter Programs",626,193,4,197,206,98.0,room,1,False
2025-02-04,fam_trans_r,"Families, Transitional Shelter Programs",332,114,8,122,119,93.4,room,1,False
2025-02-04,fam_hotel,"Families, Motel/Hotel Programs",1445,409,4,413,431,99.0,room,1,False
2025-02-04,sng_hotel,"Single Sector Motel/Hotel, Total",571,287,0,287,298,100.0,room,0,True
2025-02-04,singles_total,"Singles Sectors, Total",4015,4015,87,4102,4190,97.9,bed,0,True
2025-02-04,emerg_total,"Emergency Shelter Programs, Total",3316,3316,49,3365,3433,98.5,bed,1,True
2025-02-04,mix_emerg,"Mixed Adult, Emergency",609,609,12,621,655,98.1,bed,2,False
2025-02-04,men_emerg,"Men, Emergency",1627,1627,28,1655,1679,98.3,bed,2,False
2025-02-04,wom_emerg,"Women, Emergency",683,683,2,685,692,99.7,bed,2,False
2025-02-04,yth_emerg,"Youth, Emergency",397,397,7,404,407,98.3,bed,2,False
2025-02-04,trans_total,"Transitional Shelter Programs, Total",699,699,38,737,757,94.8,bed,1,True
2025-02-04,mix_trans,"Mixed Adult, Transitional",136,136,8,144,144,94.4,bed,2,False
2025-02-04,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2025-02-04,men_trans,"Men, Transitional",204,204,13,217,217,94.0,bed,2,False
2025-02-04,wom_trans,"Women, Transitional",116,116,1,117,117,99.1,bed,2,False
2025-02-04,yth_trans,"Youth, Transitional",243,243,16,259,279,93.8,bed,2,False
2025-02-04,allied_total,"Allied Services, Total",767,767,30,797,798,96.2,bed,0,True
2025-02-04,respites,24-Hour Respites,707,707,22,729,730,97.0,bed,1,False
2025-02-04,dropin,24-Hour Women's Drop-ins,60,60,8,68,68,88.2,bed,1,False
2025-02-04,temp_resp,24-Hour Temporary Response Sites,65,65,0,65,65,100.0,bed,0,False
2025-02-04,hotels,Hotels,2017,1648,21,1669,1673,98.7,room,0,False
2025-02-04,iso,Isolation/Recovery Programs Combined Total,2,2,0,2,14,100.0,room,0,False
2025-02-03,all_shelter,"All Shelter Programs, Total",9872,,,,,,summary,0,True
2025-02-03,room_based,"Shelter Programs, Room-Based, Total",3001,,,,,,summary,1,True
2025-02-03,singles_sector,"Singles Sector Programs, Total",6870,,,,,,summary,1,True
2025-02-03,singles_shelter,"  Shelter Programs, Singles, Total",4023,4023,77,4100,4194,98.1,summary,2,False
2025-02-03,allied_summ,"  Allied Services, Total",768,768,29,797,798,96.4,summary,2,False
2025-02-03,temp_summ,"  Temporary Programs, Total",2079,,,,,,summary,2,False
2025-02-03,iso_summ,Temporary Isolation/Recovery Programs,1,1,0,1,14,100.0,summary,1,False
2025-02-03,fam_total,"Family Sector, Total",2431,725,10,735,756,98.6,room,0,True
2025-02-03,fam_emerg,"Families, Emergency Shelter Programs",635,196,2,198,206,99.0,room,1,False
2025-02-03,fam_trans_r,"Families, Transitional Shelter Programs",339,117,5,122,119,95.9,room,1,False
2025-02-03,fam_hotel,"Families, Motel/Hotel Programs",1457,412,3,415,431,99.3,room,1,False
2025-02-03,sng_hotel,"Single Sector Motel/Hotel, Total",570,287,0,287,298,100.0,room,0,True
2025-02-03,singles_total,"Singles Sectors, Total",4023,4023,77,4100,4194,98.1,bed,0,True
2025-02-03,emerg_total,"Emergency Shelter Programs, Total",3324,3324,39,3363,3437,98.8,bed,1,True
2025-02-03,mix_emerg,"Mixed Adult, Emergency",612,612,6,618,655,99.0,bed,2,False
2025-02-03,men_emerg,"Men, Emergency",1637,1637,21,1658,1679,98.7,bed,2,False
2025-02-03,wom_emerg,"Women, Emergency",682,682,1,683,696,99.9,bed,2,False
2025-02-03,yth_emerg,"Youth, Emergency",393,393,11,404,407,97.3,bed,2,False
2025-02-03,trans_total,"Transitional Shelter Programs, Total",699,699,38,737,757,94.8,bed,1,True
2025-02-03,mix_trans,"Mixed Adult, Transitional",138,138,6,144,144,95.8,bed,2,False
2025-02-03,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2025-02-03,men_trans,"Men, Transitional",202,202,15,217,217,93.1,bed,2,False
2025-02-03,wom_trans,"Women, Transitional",115,115,2,117,117,98.3,bed,2,False
2025-02-03,yth_trans,"Youth, Transitional",244,244,15,259,279,94.2,bed,2,False
2025-02-03,allied_total,"Allied Services, Total",768,768,29,797,798,96.4,bed,0,True
2025-02-03,respites,24-Hour Respites,704,704,25,729,730,96.6,bed,1,False
2025-02-03,dropin,24-Hour Women's Drop-ins,64,64,4,68,68,94.1,bed,1,False
2025-02-03,temp_resp,24-Hour Temporary Response Sites,65,65,0,65,65,100.0,bed,0,False
2025-02-03,hotels,Hotels,2014,1644,23,1667,1673,98.6,room,0,False
2025-02-03,iso,Isolation/Recovery Programs Combined Total,1,1,0,1,14,100.0,room,0,False
2025-02-02,all_shelter,"All Shelter Programs, Total",9909,,,,,,summary,0,True
2025-02-02,room_based,"Shelter Programs, Room-Based, Total",3019,,,,,,summary,1,True
2025-02-02,singles_sector,"Singles Sector Programs, Total",6889,,,,,,summary,1,True
2025-02-02,singles_shelter,"  Shelter Programs, Singles, Total",4037,4037,75,4112,4194,98.2,summary,2,False
2025-02-02,allied_summ,"  Allied Services, Total",775,775,23,798,798,97.1,summary,2,False
2025-02-02,temp_summ,"  Temporary Programs, Total",2077,,,,,,summary,2,False
2025-02-02,iso_summ,Temporary Isolation/Recovery Programs,1,1,0,1,14,100.0,summary,1,False
2025-02-02,fam_total,"Family Sector, Total",2452,732,4,736,756,99.5,room,0,True
2025-02-02,fam_emerg,"Families, Emergency Shelter Programs",637,197,1,198,206,99.5,room,1,False
2025-02-02,fam_trans_r,"Families, Transitional Shelter Programs",344,119,3,122,119,97.5,room,1,False
2025-02-02,fam_hotel,"Families, Motel/Hotel Programs",1471,416,0,416,431,100.0,room,1,False
2025-02-02,sng_hotel,"Single Sector Motel/Hotel, Total",567,286,0,286,298,100.0,room,0,True
2025-02-02,singles_total,"Singles Sectors, Total",4037,4037,75,4112,4194,98.2,bed,0,True
2025-02-02,emerg_total,"Emergency Shelter Programs, Total",3336,3336,39,3375,3437,98.8,bed,1,True
2025-02-02,mix_emerg,"Mixed Adult, Emergency",619,619,9,628,655,98.6,bed,2,False
2025-02-02,men_emerg,"Men, Emergency",1636,1636,20,1656,1679,98.8,bed,2,False
2025-02-02,wom_emerg,"Women, Emergency",683,683,2,685,696,99.7,bed,2,False
2025-02-02,yth_emerg,"Youth, Emergency",398,398,8,406,407,98.0,bed,2,False
2025-02-02,trans_total,"Transitional Shelter Programs, Total",701,701,36,737,757,95.1,bed,1,True
2025-02-02,mix_trans,"Mixed Adult, Transitional",141,141,3,144,144,97.9,bed,2,False
2025-02-02,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2025-02-02,men_trans,"Men, Transitional",200,200,17,217,217,92.2,bed,2,False
2025-02-02,wom_trans,"Women, Transitional",115,115,2,117,117,98.3,bed,2,False
2025-02-02,yth_trans,"Youth, Transitional",245,245,14,259,279,94.6,bed,2,False
2025-02-02,allied_total,"Allied Services, Total",775,775,23,798,798,97.1,bed,0,True
2025-02-02,respites,24-Hour Respites,707,707,23,730,730,96.8,bed,1,False
2025-02-02,dropin,24-Hour Women's Drop-ins,68,68,0,68,68,100.0,bed,1,False
2025-02-02,temp_resp,24-Hour Temporary Response Sites,65,65,0,65,65,100.0,bed,0,False
2025-02-02,hotels,Hotels,2012,1645,25,1670,1697,98.5,room,0,False
2025-02-02,iso,Isolation/Recovery Programs Combined Total,1,1,0,1,14,100.0,room,0,False
2025-02-01,all_shelter,"All Shelter Programs, Total",9930,,,,,,summary,0,True
2025-02-01,room_based,"Shelter Programs, Room-Based, Total",3020,,,,,,summary,1,True
2025-02-01,singles_sector,"Singles Sector Programs, Total",6909,,,,,,summary,1,True
2025-02-01,singles_shelter,"  Shelter Programs, Singles, Total",4045,4045,85,4130,4210,97.9,summary,2,False
2025-02-01,allied_summ,"  Allied Services, Total",775,775,23,798,798,97.1,summary,2,False
2025-02-01,temp_summ,"  Temporary Programs, Total",2089,,,,,,summary,2,False
2025-02-01,iso_summ,Temporary Isolation/Recovery Programs,1,1,0,1,14,100.0,summary,1,False
2025-02-01,fam_total,"Family Sector, Total",2450,732,7,739,756,99.1,room,0,True
2025-02-01,fam_emerg,"Families, Emergency Shelter Programs",639,198,0,198,206,100.0,room,1,False
2025-02-01,fam_trans_r,"Families, Transitional Shelter Programs",344,119,3,122,119,97.5,room,1,False
2025-02-01,fam_hotel,"Families, Motel/Hotel Programs",1467,415,4,419,431,99.0,room,1,False
2025-02-01,sng_hotel,"Single Sector Motel/Hotel, Total",570,288,0,288,298,100.0,room,0,True
2025-02-01,singles_total,"Singles Sectors, Total",4045,4045,85,4130,4210,97.9,bed,0,True
